Cell,ATF2(+),ATF4(+),BCL11A(+),BCLAF1(+),BPTF(+),CHURC1(+),CREB3L2(+),CUX1(+),DBP(+),DNMT1(+),E2F4(+),ELF1(+),ELF2(+),ELK3(+),EP300(+),ERF(+),ETS1(+),ETS2(+),ETV7(+),FLI1(+),FOXJ2(+),GPBP1L1(+),HES1(+),HLTF(+),HMGXB4(+),HOXB2(+),HSF1(+),IKZF1(+),ING4(+),JUN(+),JUND(+),KLF10(+),KLF12(+),KLF13(+),KLF2(+),KLF3(+),KLF4(+),KLF6(+),MAFB(+),MAFG(+),MAX(+),MECP2(+),MXD4(+),MYC(+),MZF1(+),NFATC1(+),NFE2L1(+),NFIC(+),NFKB2(+),NFYA(+),NR1H3(+),NR3C1(+),PATZ1(+),PLAGL2(+),PRDM1(+),RELA(+),RFXANK(+),RFXAP(+),RXRA(+),SP2(+),SPIB(+),SREBF2(+),STAT1(+),STAT3(+),STAT5A(+),TBX21(+),TCF3(+),TCF7(+),TCF7L2(+),TFDP1(+),TFDP2(+),USF2(+),YY1(+),ZBTB7A(+),ZBTB7B(+),ZNF18(+),ZNF576(+),ZNF580(+),ZNF740(+),ZNF846(+),ZNF880(+),ZNF90(+)
146,0.0,0.013054442960985017,0.058151609553478714,0.003655244029075805,0.06847092419522326,0.049752224719691894,0.0,0.0,0.009380408445829007,0.03256490134994808,0.03262829972126578,0.004086691454795163,0.0,0.0,0.02373098772219168,0.0,0.05088265835929388,0.07372793354101766,0.0,0.02596053997923157,0.0,0.0,0.03009259259259259,0.0,0.0,0.025172771869516955,0.0,0.004038306218991578,0.0,0.013116904410559108,0.0,0.011711088035075574,0.0,0.0,0.009615995931082713,0.024706342463351808,0.046135588191662955,0.019779890897713204,0.0,0.05081343025268259,0.07035306334371755,0.02142427720391321,0.053421022268374294,0.117601246105919,0.0,0.0,0.0,0.08701973001038421,0.005278643129110419,0.0,0.0,0.018172377985462097,0.0,0.0,0.0,0.0,0.0,0.0,0.03933021806853582,0.0,0.12245387011742152,0.02678034650489151,0.04788956080874718,0.021114572516441676,0.005192107995846314,0.0,0.003461405330564209,0.0,0.06351678781585324,0.014180412985376981,0.0,0.019355024806738202,0.0166673238955269,0.0,0.02534397715472482,0.12841813776393216,0.020076150917272412,0.0,0.013054442960985017,0.0,0.0,0.007881790170743749
147,0.0,0.036641447856401124,0.0,0.014496365524402907,0.027972481827622013,0.0030232527570750686,0.0,0.0,0.01491865697473174,0.0,0.015521670219161612,0.01048470840451546,0.0,0.004092602773196506,0.03759697025227537,0.0,0.0,0.02983731394946348,0.0,0.036214953271028034,0.0,0.0,0.045971789546555904,0.005607476635514018,0.0,0.0,0.00132398753894081,0.01015345563632168,0.0010719190701102067,0.018891985935763606,0.0,0.016268605053651783,0.0,0.0,0.018993578739907178,0.045906326280158054,0.02881619937694704,0.01589374543706666,0.0,0.0,0.11188992731048805,0.0008744602940372739,0.07153571016499366,0.036474558670820355,0.0,0.0,0.0,0.11973001038421599,0.012158186223606784,0.005619693360210128,0.0,0.027402792200299987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09793114466011663,0.03541564190850959,0.0,0.048632744894427135,0.02170301142263759,0.0,0.014468674281758393,0.0,0.07320872274143302,0.003540847420118142,0.0,0.031469943463712936,0.025224443655769813,0.0,0.035630841121495324,0.18345448251990307,0.02788903723483163,0.0,0.036641447856401124,0.0,0.0,0.010980031663347121
148,0.0,0.0010384215991692627,0.0,0.029657320872274143,0.012201453790238837,0.0,0.0,0.0,0.006507442021460713,0.0,0.04836858501393671,0.026027534921113454,0.0,0.0,0.018661046973306457,0.0,0.0,0.10529595015576323,0.0,0.059644340602284525,0.0,0.0,0.03597698165455175,0.0,0.02717955663912592,0.0,0.026064382139148495,0.041902234529441175,0.0,0.010074511304221092,0.0,0.009316949348101997,0.07845852082612208,0.0,0.014082268421387246,0.03557605426764305,0.034453345201008755,0.01512286477392791,0.0,0.0,0.04880581516095535,0.06982018910203859,0.11330333448713512,0.0053219106957424715,0.0,0.0,0.0,0.06978193146417445,0.001773970231914157,0.0,0.0,0.054113303334487134,0.0,0.0,0.0,0.0,0.029395319114945282,0.1277258566978193,0.0,0.08110072689511942,0.04009904944484384,0.022298737497950482,0.0,0.007095880927656628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014566747432791046,0.024869540071243607,0.031920176983159514,0.019957165109034267,0.09968847352024922,0.01597191316817485,0.0,0.0010384215991692627,0.0,0.0,0.016172139659193435
149,0.0,0.018098205014092865,0.0,0.005067497403946002,0.01973001038421599,0.009122336580043904,0.0,0.0,0.010522672204915196,0.0,0.050336120675520575,0.03172210498107393,0.1205607476635514,0.0002748763056624519,0.02562458005008857,0.0,0.0,0.021045344409830392,0.039678635841941305,0.11896417445482867,0.0,0.0,0.032775181723779856,0.06344755970924196,0.0,0.0,0.010267393561786084,0.005345948232760279,0.0,0.027144704960740375,0.0,0.012576439367716626,0.0,0.0,0.01418822980905758,0.034551118663268196,0.01943331849873906,0.011304738195323022,0.0,0.0,0.07892004153686397,0.0,0.05676704742125303,0.020249221183800622,0.0,0.0,0.11392968402314196,0.09325025960539979,0.03318622360678435,0.0,0.0,0.020076150917272412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765716111510504,0.0284199595562114,0.04831714617311099,0.02699896157840083,0.008722741433021807,0.0,0.005815160955347871,0.0,0.0,0.0014129343070663739,0.0,0.02120110764970578,0.009516673896184128,0.0,0.027355919003115264,0.13949463482173763,0.021559610344657074,0.0,0.018098205014092865,0.0,0.0,0.008375466012971759
150,0.3857736240913811,0.0,0.0,0.0,0.05036344755970924,0.0,0.0,0.0,0.005192107995846314,0.0,0.027818768104060775,0.02472113355441664,0.0,0.0,0.0160649929753833,0.0,0.038226895119418486,0.05115957078573901,0.0,0.09839044652128764,0.0,0.0,0.019275700934579438,0.0,0.0,0.022415583485515807,0.015758047767393563,7.692011845698243e-05,0.01973001038421599,0.008544205789655864,0.0,0.008076612437983155,0.0,0.024075997077035498,0.009192150380401382,0.017747569149438307,0.02495920486574692,0.010588272637817591,0.013471415340574219,0.026929733471789546,0.03894080996884735,0.043832322238618354,0.03842159916926272,0.0005192107995846313,0.0,0.0,0.0,0.060539979231568015,0.00017307026652821047,0.0,0.0,0.03346025152878736,0.0,0.0,0.0,0.0,0.0,0.0879196953963309,0.0,0.0,0.03306973400431344,0.019675356615838663,0.06859690916865188,0.0006922810661128419,0.0,0.0,0.0,0.0,0.0,0.0,0.06795892465674397,0.012230298834660206,0.010528806340944044,0.0,0.017198857736240913,0.08515057113187954,0.04297087474657568,0.0,0.0,0.0,0.0,0.026352075992033094
151,0.0,0.0170597834149236,0.0,0.004776739356178609,0.019016095534787125,0.0010121324447599142,0.0,0.0,0.010141917618553133,0.0,0.030086899491719953,0.030181221317790507,0.0,0.0001832508704416346,0.045476757681265655,0.0,0.0,0.020283835237106265,0.0,0.027323468328141226,0.0,0.0,0.031953097957770855,0.0,0.0,0.0,0.0,0.00507672781816084,0.0,0.013900275090634165,0.0,0.03164301373024114,0.02576823968308911,0.0,0.010177591285735478,0.03510404444983884,0.018877021213469812,0.02285887895813211,0.02110521736689961,0.0,0.0760643821391485,0.018309012406405423,0.055382485289027346,0.019340602284527518,0.0,0.0,0.0,0.09106957424714435,0.00644686742817584,0.0,0.0,0.01944155994000231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542056074766354,0.027764114335683446,0.16376519455134078,0.02578746971270336,0.00809968847352025,0.0,0.0053997923156801665,0.0,0.0,0.0706637386582231,0.0,0.020595361716857045,0.009253782352090645,0.031468689331346784,0.026706905503634474,0.13568708895811699,0.021114572516441676,0.0,0.0170597834149236,0.0,0.0,0.008171186354118789
152,0.0,0.03382287494437027,0.0,0.04818276220145379,0.026674454828660436,0.002536903400502123,0.0,0.0,0.0142263759086189,0.0,0.014975132535388316,0.009245301979700533,0.0,0.02406694765133468,0.03533687618349521,0.0,0.0,0.0284527518172378,0.0,0.03491692627206646,0.0,0.0,0.043916580131533406,0.0038421599169262723,0.0,0.0,0.0011033229491173417,0.023249105803622938,0.024486651257830033,0.03379424677998215,0.0,0.015691704165224415,0.0,0.0,0.01742535020238625,0.033296921147388435,0.027369826435246995,0.029343345712769864,0.0,0.0,0.10669781931464174,0.0003825763786413073,0.06934348678896965,0.03400830737279335,0.0,0.0,0.0,0.11568016614745587,0.011336102457597785,0.004581271761040865,0.0,0.02624899042344525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09329818675613068,0.034322566540963,0.0,0.04534440983039114,0.01973001038421599,0.0,0.013153340256143994,0.0,0.007355486327448944,0.003217404626934273,0.0,0.029825775931694935,0.013473191634791068,0.0,0.05688603322949117,0.17653167185877466,0.026900064283241855,0.0,0.14018691588785046,0.0,0.0,0.010350169381883798
153,0.0,0.020026702269692925,0.0,0.005607476635514018,0.020638629283489095,0.0012618794116487243,0.0,0.0,0.03395638629283489,0.0,0.012488386074219817,0.005661072589019529,0.0,0.0006719198582859935,0.02660191802577729,0.0,0.0,0.07892004153686397,0.0,0.029010903426791277,0.13239875389408098,0.0,0.03411647628937348,0.0853582554517134,0.0,0.0,0.008605919003115265,0.005845929002730664,0.019864000267979767,0.014811171230256326,0.0,0.01306680512287989,0.025499019268489673,0.0,0.010839849958675058,0.027160793515933705,0.020545913069277555,0.014646732599636326,0.0,0.0,0.08255451713395638,0.0,0.05861313026422061,0.021936656282450676,0.0,0.0,0.0,0.09657320872274143,0.04287815853236414,0.0,0.0,0.020883812161070728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07109194025081876,0.029239766081871343,0.0,0.029248875043267567,0.010072689511941848,0.0,0.006715126341294566,0.0,0.0,0.0016342372708237577,0.0,0.022066458982346833,0.009911011212324355,0.0,0.02839434060228453,0.14468674281758395,0.022400237353508382,0.0,0.020026702269692925,0.0,0.0,0.008647838891442385
154,0.0,0.01142263759086189,0.0,0.03343717549325026,0.016679646936656283,0.0004994939337776201,0.0,0.0,0.008895811699550017,0.0,0.010794119254522599,0.0036847218035038353,0.052440290758047764,0.0,0.022814733369983506,0.0,0.04789719626168224,0.017791623399100034,0.03760179264360278,0.024987019730010385,0.0,0.0,0.028859466943579094,0.06292834890965732,0.0,0.0,0.0,0.0035960155378639285,0.0,0.012570366726785812,0.0,0.030893042575285565,0.026152840275374026,0.0,0.02022273083688304,0.023910668770481855,0.016095534787123573,0.016079663714647186,0.0,0.0,0.06671858774662513,0.0,0.051690319603092186,0.014278296988577362,0.0,0.0,0.0,0.08390446521287642,0.004759432329525788,0.0,0.0,0.01736471674166378,0.03716456249658414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05663391644700056,0.02596053997923157,0.0,0.10955347871235721,0.004049844236760125,0.14122533748701974,0.0026998961578400833,0.0,0.0,0.0006468855863677374,0.0,0.018518518518518517,0.00833366194776345,0.0,0.024370456905503636,0.12322602976808585,0.05335509073826831,0.0,0.01142263759086189,0.0,0.0,0.007626440597177536
155,0.0,0.021510161697077586,0.0,0.006105919003115265,0.021222741433021806,0.0014064697609001407,0.0529595015576324,0.0,0.011318795430944963,0.0,0.01267967426354047,0.005996047298428969,0.0,0.0010384215991692627,0.027060045201881374,0.0,0.0,0.022637590861889927,0.0,0.02946521287642783,0.0,0.0,0.03485202492211838,0.0,0.0,0.02191427650660651,2.5960539979231568e-05,0.006230529595015576,0.0,0.026835000273268843,0.0,0.013268720433829468,0.0,0.02353755624783662,0.011072965011549791,0.027632803333737913,0.021213469811600653,0.014968688641300158,0.0,0.0,0.08489096573208722,0.0,0.059536171685704395,0.023234683281412254,0.0,0.0,0.0,0.09813084112149532,0.007744894427137418,0.0,0.0,0.021403022960655358,0.0,0.0,0.0,0.0,0.024442846872753415,0.0,0.0,0.0,0.07324866203370876,0.029731649997267313,0.0,0.03097957770854967,0.011214953271028037,0.0,0.007476635514018692,0.0,0.00017307026652821047,0.0018214936247723133,0.0,0.022585669781931463,0.010160758179213166,0.0,0.02888110072689512,0.1474558670820353,0.022746377886564802,0.0,0.021510161697077586,0.0,0.0,0.030675995437754285
156,0.0,0.01898828067052366,0.0,0.0053167185877466255,0.01998961578400831,0.001183011948420679,0.0,0.0,0.010661128418137765,0.0,0.012133136579767174,0.005426590292432921,0.0,0.0006108362348054486,0.02583837273227048,0.0,0.0,0.02132225683627553,0.0,0.0689252336448598,0.0,0.0,0.03316458982346833,0.0,0.0,0.0,0.01000778816199377,0.005576708588131226,0.0,0.014373941083237689,0.0,0.0126918195454021,0.0,0.0,0.01056964842011571,0.02656740974497984,0.01984126984126984,0.011463448920086883,0.0,0.0,0.07995846313603323,0.0,0.0573439483096804,0.02102803738317757,0.0,0.0,0.0,0.0940809968847352,0.007009345794392523,0.0,0.0,0.020191531094957887,0.0,0.0,0.0,0.0,0.0,0.24212530287296644,0.0,0.0,0.0686955827142743,0.02869322839809805,0.0,0.028037383177570093,0.00944963655244029,0.0,0.00629975770162686,0.0,0.0,0.001532097441397273,0.0,0.021403022960655358,0.009661264245435546,0.0,0.02758307372793354,0.14053305642090688,0.02175740493497503,0.0,0.01898828067052366,0.0,0.0,0.008460582537493828
157,0.0,0.018691588785046728,0.0,0.03032191069574247,0.06879543094496365,0.0011435782168066563,0.0680166147455867,0.0,0.010626514364832121,0.0,0.012078482811389846,0.03054969349814089,0.06272066458982346,0.0003970435526235416,0.04978315313664407,0.1440809968847352,0.0,0.021253028729664242,0.0,0.028102284527518173,0.0,0.0,0.04601505711318796,0.0,0.0,0.0,0.0,0.005480558440059998,0.0,0.028092036945947422,0.0,0.05272874120226145,0.030229606553594093,0.0,0.01767965753279505,0.03650658790845707,0.01965583741284676,0.026894665959270293,0.0,0.0,0.07969885773624091,0.0,0.0568824275989385,0.020638629283489095,0.0,0.0,0.0,0.09356178608515058,0.0986067843544479,0.0,0.0,0.05353640244605977,0.0,0.0,0.0,0.20230340791088455,0.054197619618180363,0.0,0.0,0.0,0.06853582554517133,0.0284199595562114,0.0,0.027518172377985463,0.009138110072689512,0.0,0.006092073381793008,0.0,0.0,0.024751885331018166,0.0,0.043065651321103036,0.02720927481367562,0.027269854169488465,0.047118380062305294,0.3326410522672205,0.02165850763981605,0.0,0.018691588785046728,0.0,0.0,0.008392489317876173
158,0.0,0.031004302032339417,0.0,0.01142263759086189,0.0252466251298027,0.00224772270199929,0.0,0.0,0.013464866735894773,0.0,0.036071487129037544,0.03477037483669983,0.0,0.002962555738806426,0.032801905809052595,0.0,0.0,0.026929733471789546,0.0,0.03342419522326064,0.0,0.0,0.04160176531671859,0.0020768431983385254,0.0,0.0,0.020638629283489095,0.02397984692896427,0.0,0.017288808730028603,0.0,0.015028268143532942,0.0,0.0,0.013006760336533368,0.03182694771479818,0.02584928052217772,0.014156996648936411,0.0,0.0,0.1009865005192108,0.0,0.06668974270220376,0.03154205607476635,0.0,0.0,0.0,0.11090342679127727,0.010514018691588784,0.0034206829149105123,0.0,0.02486442829121957,0.0,0.0,0.0,0.0,0.06086748142822909,0.1261682242990654,0.0,0.0,0.08810607876028437,0.03312018363666175,0.0,0.04205607476635514,0.017860851505711317,0.0,0.011907234337140879,0.0,0.005711318795430945,0.0029109851386548186,0.0,0.027979693088727355,0.01267137242530594,0.0,0.032807632398753894,0.16822429906542055,0.025762745388913613,0.0,0.031004302032339417,0.0,0.0,0.009839470234751374
159,0.0,0.0004450378282153983,0.0,0.00012461059190031152,0.011941848390446522,0.008057625826465293,0.0,0.0,0.0063689858082381446,0.0,0.038339618516696726,0.023481727129601716,0.0,0.0,0.018355628855903732,0.0,0.04315939771547248,0.012737971616476289,0.0,0.020184319833852545,0.0,0.0,0.022347698165455177,0.0,0.0,0.0,0.0,0.012537979308488136,0.0,0.009910549999089104,0.0,0.023451021114572517,0.0,0.0,0.012551126369550936,0.01973001038421599,0.034638777629431836,0.010230039859064876,0.0,0.0,0.04776739356178609,0.0,0.04257528556593977,0.004672897196261682,0.0,0.13909080419983846,0.0,0.06812045690550364,0.001557632398753894,0.0,0.0,0.013095650167301258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906062784567457,0.23331693720282012,0.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.007983930000170234,0.0,0.014278296988577362,0.00633568621265297,0.030023928845546076,0.019632658359293873,0.09830391138802354,0.015675221282697917,0.0,0.0004450378282153983,0.0,0.0,0.014725158742318233
160,0.0,0.02462542649458537,0.0,0.007850467289719627,0.022715472481827623,0.012395336304007782,0.0,0.0,0.012114918656974732,0.0,0.013308192599879762,0.006699494188188792,0.0,0.0016492578339747114,0.028892553906297722,0.20742471443406024,0.0,0.024229837313949464,0.044597474995900964,0.031022845275181725,0.0,0.0,0.05458203530633437,0.0,0.0,0.029219035342142013,0.01973001038421599,0.007038190838813892,0.0,0.015958900366180247,0.0,0.11838006230529595,0.026191300334602517,0.0,0.020307499947019306,0.03997248857061941,0.022808188696039164,0.012778480639558875,0.017961887120765626,0.0,0.3026998961578401,0.018609608132480734,0.1408791969539633,0.13187954309449637,0.0,0.0,0.0,0.1031152647975078,0.008653513326410523,0.0007940871052470833,0.0,0.02267220491519557,0.0,0.0,0.0,0.0,0.032590462497004556,0.0,0.0,0.0,0.14378145219266714,0.031043340438323224,0.0,0.034614053305642094,0.013291796469366563,0.0,0.008861197646244375,0.0,0.0019903080650744203,0.0021619597228605962,0.0,0.024547132802584515,0.011041444851926338,0.0,0.05630192107995846,0.1557632398753894,0.023883696780893044,0.0,0.02462542649458537,0.0,0.0,0.009192584648383637
161,0.0,0.017504821243139,0.0,0.00490134994807892,0.019535306334371755,0.008622842646266282,0.0,0.0,0.01041883004499827,0.0,0.01199650215882385,0.005091615583023482,0.0,0.0001832508704416346,0.02550241280312748,0.0,0.0,0.02083766008999654,0.0,0.027842679127725856,0.0,0.0,0.03260211145725164,0.0,0.0,0.0,0.0,0.005192107995846314,0.0,0.014191761855313257,0.0,0.012547594323295257,0.0,0.0,0.01037891792230911,0.026230259875119687,0.019247886070315978,0.01387131734436146,0.0,0.0,0.07814122533748702,0.0,0.05665166724356756,0.01973001038421599,0.0,0.0,0.0,0.09293873312564901,0.006576670128071997,0.0,0.0,0.0199030806507442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669382538541417,0.0612668743509865,0.0,0.02630668051228799,0.008307372793354102,0.0,0.005538248528902735,0.0,0.0,0.0013448410874487174,0.0,0.021056882427598938,0.009464095587365433,0.0,0.04877336448598131,0.13845621322256838,0.021510161697077586,0.0,0.017504821243139,0.0,0.0,0.008358442708067345
162,0.0,0.024328734609108442,0.0,0.0076843198338525445,0.022390965732087226,0.0016562167277889507,0.0,0.0,0.011941848390446522,0.0,0.013198885063125103,0.027869895822865375,0.0,0.001618716022234439,0.028556593977154723,0.0,0.0,0.08113534094842506,0.0,0.030763239875389408,0.0,0.0,0.050644686742817586,0.08587746625129802,0.03264255722605987,0.0,0.00027258566978193146,0.04840198453905619,0.0,0.015794939061048258,0.0,0.034671743394484825,0.0,0.0,0.01546506453048509,0.028913972839206485,0.02262275626761608,0.02556603046338997,0.0,0.0529595015576324,0.0895638629283489,0.0,0.06172839506172839,0.20184319833852543,0.0,0.0,0.0,0.10228452751817238,0.07178089304257529,0.0006719198582859935,0.0,0.022441444559824622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13547407939931305,0.030770071596436573,0.0,0.1439944617514711,0.013187954309449636,0.0,0.008791969539633092,0.0,0.0018172377985462098,0.002144936417956182,0.0,0.024229837313949464,0.010896854502674922,0.0,0.030114226375908618,0.1540325372101073,0.02368590219057509,0.0,0.024328734609108442,0.10977599762646492,0.0,0.02141531756975299
163,0.0,0.01824655095683133,0.0,0.005109034267912773,0.07217030114226376,0.0011041444851926337,0.0,0.0,0.01059190031152648,0.0,0.01216046346395584,0.005259102937728201,0.0,0.00033595992914299674,0.025899456355751024,0.0,0.0,0.02118380062305296,0.0,0.02823208722741433,0.0,0.0,0.049216857043959845,0.0,0.0,0.0,0.0,0.005384408291988769,0.0,0.014410376928822575,0.0,0.052007615091727244,0.028652744125225952,0.0,0.017796215059232415,0.03661447586681232,0.01965583741284676,0.024627369891215136,0.0,0.0,0.0794392523364486,0.0,0.0573439483096804,0.020379023883696782,0.0,0.0,0.0,0.09418483904465214,0.03387850467289719,0.0,0.0,0.020191531094957887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08369678089304257,0.0682961897915169,0.02863857462972072,0.0,0.027172031844929043,0.008826583592938734,0.0,0.059466943579093115,0.0,0.0,0.001429957611970788,0.0,0.021374177916233993,0.009608685936616849,0.0,0.02764797507788162,0.1408791969539633,0.021806853582554516,0.0,0.01824655095683133,0.0,0.0,0.008460582537493828
164,0.0,0.14196706720071206,0.0,0.04236760124610592,0.025311526479750778,0.0022082889703852675,0.0,0.12980269989615784,0.013499480789200415,0.0,0.014373941083237689,0.008072890496767494,0.0,0.002901472115325881,0.032679738562091505,0.0,0.04848130841121495,0.07871235721703011,0.0,0.03348909657320872,0.0,0.0,0.041558497750086534,0.0016614745586708203,0.0,0.0,0.0008177570093457944,0.008615053267182031,0.025022610792885137,0.01739811626678326,0.0,0.015057113187954309,0.0,0.0,0.0173776675779346,0.04297986540977195,0.025775107550808484,0.01414339287252808,0.0,0.0,0.10124610591900311,0.02041318248893261,0.06680512287988924,0.03128245067497404,0.0,0.0,0.0,0.1111111111111111,0.01042748355832468,0.003237432044468878,0.0,0.02503749855774778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818595734483585,0.03317483740503908,0.0,0.04170993423329872,0.01754932502596054,0.0,0.011699550017307027,0.0,0.005451713395638629,0.002859915223941576,0.08618899273104881,0.02795084804430599,0.02347621488754814,0.0,0.03290498442367601,0.1689165801315334,0.06275033377837116,0.0,0.030707610146862484,0.0,0.0,0.022572902303253154
165,0.0,0.02892745883400089,0.0,0.010259605399792315,0.02453271028037383,0.011120312315154384,0.0,0.0,0.013084112149532711,0.0,0.014100672241351041,0.007670920845476167,0.0,0.0025044285627023395,0.03148860790422088,0.0,0.0,0.026168224299065422,0.0,0.03284008307372793,0.0,0.0,0.040390273451021114,0.0005192107995846313,0.0,0.02470727253195832,0.009981827622014538,0.008153532556440137,0.0,0.016960886119764623,0.0,0.014768662743740625,0.026537440867658937,0.0,0.012651789687837752,0.031112189990694664,0.04973297730307076,0.01370353743532538,0.01936515955207544,0.0,0.09813084112149532,0.019593375963272666,0.06553594092534902,0.029724818276220144,0.0,0.0,0.0,0.10903426791277258,0.00990827275874005,0.0025655121861828845,0.0,0.0242875274027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387491013659238,0.032573645952888454,0.0,0.0396330910349602,0.016303219106957426,0.0,0.010868812737971616,0.0,0.004499826929733472,0.0026556355650886065,0.0,0.02699896157840083,0.023108166725817263,0.0,0.032223520249221184,0.16510903426791276,0.025317707560698215,0.0,0.02892745883400089,0.0,0.0,0.05913896123793473
166,0.0,0.012312713247292686,0.0,0.0034475597092419523,0.016939252336448597,0.015142552939784691,0.0,0.0,0.009034267912772585,0.0,0.010876099907088594,0.003885706629149499,0.0,0.0,0.023028526052165415,0.0,0.0,0.05974385600553825,0.0,0.02518172377985462,0.0,0.0,0.02916233991000346,0.0,0.0,0.0,0.007814122533748701,0.0038267758932348755,0.0,0.012716110109125357,0.0,0.011364947502019154,0.05111341871466482,0.0,0.012519337953249835,0.03213712559506952,0.016429313158285122,0.012823826560919979,0.016895400072970166,0.0,0.06775700934579439,0.0,0.05192107995846314,0.015057113187954309,0.0,0.0,0.0,0.08442367601246106,0.005019037729318103,0.0,0.0,0.01753778700819199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057752216630721304,0.026069847515986226,0.0,0.020076150917272412,0.004672897196261682,0.0,0.003115264797507788,0.0,0.0,0.0007490254157942222,0.0,0.018720433829468097,0.008412529410991496,0.0,0.044132917964693666,0.12461059190031153,0.04925085298917074,0.0,0.012312713247292686,0.0,0.0,0.017908516759443677
167,0.0,0.008159026850615635,0.0,0.002284527518172378,0.015251817237798546,0.03099491304862179,0.06870889581169955,0.0,0.008134302526825891,0.02940809968847352,0.02954036180794666,0.002981274913744012,0.0735202492211838,0.0,0.02147089365341152,0.0,0.0,0.016268605053651783,0.0,0.023559190031152647,0.0,0.10306334371754933,0.026977327795084806,0.0,0.0,0.019837433308267986,0.009190031152647975,0.013307180493057959,0.023716209426188323,0.011786996046710754,0.0,0.010643821391484943,0.030537287027422023,0.021306872812584133,0.012418674634963019,0.06734905800326361,0.014463729417000444,0.00942288245883724,0.0,0.0,0.06100726895119418,0.0,0.04915195569401177,0.011552440290758048,0.0,0.031614168685819774,0.0,0.07933541017653167,0.0038508134302526827,0.0,0.0,0.016095534787123573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05136192986660276,0.024812810843307647,0.0,0.102803738317757,0.0017653167185877467,0.0,0.001176877812391831,0.0,0.0,0.01232487275079584,0.08168916580131533,0.040152301834544823,0.07119103014051553,0.0,0.0229426272066459,0.11561093804084459,0.01824655095683133,0.12305295950155763,0.008159026850615635,0.0,0.11778667853434209,0.0640246497455016
168,0.0,0.0,0.0,0.0,0.0022066458982346834,0.0,0.0,0.0,0.001176877812391831,0.0,0.004618243427884352,0.018691588785046728,0.0,0.0,0.009070918086860913,0.0,0.036214953271028034,0.002353755624783662,0.0,0.010384215991692628,0.0,0.0,0.022758740048459673,0.0,0.034177615242223125,0.0,0.0038551401869158877,0.0,0.0,0.004408737315771256,0.0,0.004759432329525788,0.029114264835967848,0.0,0.005801385974950728,0.018435354883953016,0.006267616080700193,0.0038816108685104317,0.0,0.0,0.008826583592938734,0.0,0.08388138917733934,0.0,0.0,0.0,0.0,0.036967808930425755,0.0,0.018141836173721827,0.0,0.004442136840890735,0.04137290266163852,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.014777538142024123,0.04394162977537301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005595938617745471,0.013354890439948999,0.05463000586933947,0.009767653167185877,0.04569055036344756,0.008159026850615635,0.0,0.0,0.0,0.0,0.026232912857702195
169,0.0,0.020620086040646787,0.0,0.034517133956386295,0.020703530633437175,0.020360950090040353,0.0,0.0,0.011041883004499826,0.031443406022845274,0.033229491173416406,0.005795062472783305,0.07860851505711319,0.0008551707287276281,0.02672408527273838,0.0,0.0,0.022083766008999653,0.0,0.0708073727933541,0.0,0.0,0.03435444790584977,0.0,0.0,0.0,0.01880841121495327,0.005999769239644629,0.025357585502294576,0.014884042921426099,0.0,0.013124495211722625,0.030075766316680127,0.048998115457097806,0.018601521605526947,0.046877317905355285,0.020768431983385256,0.025361973817265005,0.0,0.0,0.0828141225337487,0.02136962343553588,0.13880235375562477,0.022455867082035307,0.0,0.0,0.0,0.09709241952232607,0.007485289027345102,0.0,0.0,0.020941502249913466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165109034267912,0.029458381155380662,0.0,0.029941156109380408,0.010488058151609553,0.0,0.0069920387677397024,0.0,0.0,0.01458897230308292,0.08734279450790354,0.02215299411561094,0.009976734098347727,0.0,0.028524143302180685,0.14537902388369678,0.02249913464866736,0.0,0.020620086040646787,0.0,0.0,0.03336567761265172
